Indikator,Ausprägung,Jahr,Räumliche Gliederung,Indikatorwert,Basiswert 1,Basiswert 2,Name Basiswert 1,Name Basiswert 2
Baufertigstellungen,Wohnungsbaudichte,2017,21 Pasing - Obermenzing,9.3,691,74098,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2017,22 Aubing - Lochhausen - Langwied,15.7,728,46385,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2017,23 Allach - Untermenzing,6.2,202,32677,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2017,24 Feldmoching - Hasenbergl,5.1,313,60933,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2017,25 Laim,2.6,144,56281,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2016,Stadt München,5.1,7815,1542860,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2016,01 Altstadt - Lehel,6.2,133,21454,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2016,02 Ludwigsvorstadt - Isarvorstadt,7.3,399,54915,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2016,03 Maxvorstadt,1.5,81,53443,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2016,04 Schwabing - West,5.9,407,69407,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2016,05 Au - Haidhausen,1.1,66,61999,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2016,06 Sendling,6.2,256,41230,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2016,07 Sendling - Westpark,5.9,347,59174,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2016,08 Schwanthalerhöhe,0.3,10,30282,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2016,09 Neuhausen - Nymphenburg,3.7,365,99538,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2016,10 Moosach,6.7,360,53859,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2016,11 Milbertshofen - Am Hart,8.2,627,76255,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2016,12 Schwabing - Freimann,7.9,610,77188,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2016,13 Bogenhausen,7,610,87164,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2016,14 Berg am Laim,3.4,153,45655,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2016,15 Trudering - Riem,6.1,435,71448,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2016,16 Ramersdorf - Perlach,4.4,497,113898,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2016,17 Obergiesing - Fasangarten,2.3,124,54784,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2016,18 Untergiesing - Harlaching,1.6,87,54050,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2016,19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln,2.4,235,96200,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2016,20 Hadern,3.1,155,50567,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2016,21 Pasing - Obermenzing,9.7,722,74432,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2016,22 Aubing - Lochhausen - Langwied,11.7,535,45571,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2016,23 Allach - Untermenzing,6.5,210,32248,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2016,24 Feldmoching - Hasenbergl,3.5,219,61764,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2016,25 Laim,3.1,172,56335,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2015,Stadt München,4.3,6596,1521678,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2015,01 Altstadt - Lehel,0.2,4,21122,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2015,02 Ludwigsvorstadt - Isarvorstadt,2.5,136,54049,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2015,03 Maxvorstadt,1.7,94,53743,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2015,04 Schwabing - West,6.3,433,68527,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2015,05 Au - Haidhausen,3.4,211,61495,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2015,06 Sendling,3.2,132,40879,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2015,07 Sendling - Westpark,6.6,383,58398,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2015,08 Schwanthalerhöhe,0.4,13,30381,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2015,09 Neuhausen - Nymphenburg,4.2,412,98702,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2015,10 Moosach,3.1,165,53261,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2015,11 Milbertshofen - Am Hart,2.7,201,75488,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2015,12 Schwabing - Freimann,5.1,384,75020,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2015,13 Bogenhausen,2.7,232,85947,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2015,14 Berg am Laim,4.1,183,45035,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2015,15 Trudering - Riem,6.3,443,69830,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2015,16 Ramersdorf - Perlach,9.7,1087,112371,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2015,17 Obergiesing - Fasangarten,6,326,54402,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2015,18 Untergiesing - Harlaching,1.3,69,53377,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2015,19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln,4.3,401,93602,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2015,20 Hadern,2.6,131,50257,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2015,21 Pasing - Obermenzing,4.9,362,73320,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2015,22 Aubing - Lochhausen - Langwied,7.2,315,43682,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2015,23 Allach - Untermenzing,4.9,156,31882,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2015,24 Feldmoching - Hasenbergl,3.1,191,61534,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2015,25 Laim,2.4,132,55374,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2014,Stadt München,4.6,6882,1490681,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2014,01 Altstadt - Lehel,0.2,5,20806,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2014,02 Ludwigsvorstadt - Isarvorstadt,1.3,70,52177,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2014,03 Maxvorstadt,3.6,190,52575,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2014,04 Schwabing - West,3.9,263,67094,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2014,05 Au - Haidhausen,3,185,60756,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2014,06 Sendling,4.1,164,40422,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2014,07 Sendling - Westpark,14.1,799,56485,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2014,08 Schwanthalerhöhe,1.4,43,30083,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2014,09 Neuhausen - Nymphenburg,1.8,178,97521,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2014,10 Moosach,3.8,200,52657,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2014,11 Milbertshofen - Am Hart,6,450,74667,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2014,12 Schwabing - Freimann,6.1,436,71802,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2014,13 Bogenhausen,2.9,243,83900,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2014,14 Berg am Laim,5.2,231,44022,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2014,15 Trudering - Riem,8.6,584,68063,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2014,16 Ramersdorf - Perlach,3.4,376,110099,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2014,17 Obergiesing - Fasangarten,9.6,507,52743,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2014,18 Untergiesing - Harlaching,1.8,97,52452,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2014,19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln,7.9,720,91412,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2014,20 Hadern,4.9,245,49874,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2014,21 Pasing - Obermenzing,3.6,261,71880,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2014,22 Aubing - Lochhausen - Langwied,4.3,183,42859,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2014,23 Allach - Untermenzing,5.9,186,31353,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2014,24 Feldmoching - Hasenbergl,3.2,190,60262,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2014,25 Laim,1.4,76,54714,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2013,Stadt München,5.3,7793,1464962,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2013,01 Altstadt - Lehel,0.1,2,20422,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2013,02 Ludwigsvorstadt - Isarvorstadt,3.1,155,50620,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2013,03 Maxvorstadt,4.6,237,51642,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2013,04 Schwabing - West,4.8,316,65892,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2013,05 Au - Haidhausen,0.4,23,59752,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2013,06 Sendling,1,41,39953,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2013,07 Sendling - Westpark,4.8,266,55405,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2013,08 Schwanthalerhöhe,2,58,29663,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2013,09 Neuhausen - Nymphenburg,4.8,465,95906,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2013,10 Moosach,6,307,51537,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2013,11 Milbertshofen - Am Hart,7.3,537,73617,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2013,12 Schwabing - Freimann,14.9,1038,69676,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2013,13 Bogenhausen,5.1,416,82138,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2013,14 Berg am Laim,2.9,123,43068,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2013,15 Trudering - Riem,5.1,343,67009,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2013,16 Ramersdorf - Perlach,3.9,427,108244,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2013,17 Obergiesing - Fasangarten,6.8,348,51499,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2013,18 Untergiesing - Harlaching,1.8,91,51937,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
Baufertigstellungen,Wohnungsbaudichte,2013,19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln,12,1092,90790,"Fertiggestellte Wohnungen (Neubau, Um-, An- und Ausbau) in Wohn- und Nichtwohngebäuden",Einwohner mit Hauptwohnsitz
