Indikator,Ausprägung,Jahr,Räumliche Gliederung,Indikatorwert,Basiswert 1,Basiswert 2,Name Basiswert 1,Name Basiswert 2
Baugenehmigungen,Wohnungen mit 3- und 4 Räumen,2014,19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln,55.3,194,351,Genehmigte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 3- und 4 Räumen,2014,20 Hadern,49.7,83,167,Genehmigte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 3- und 4 Räumen,2014,21 Pasing - Obermenzing,45,260,578,Genehmigte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 3- und 4 Räumen,2014,22 Aubing - Lochhausen - Langwied,42.3,179,423,Genehmigte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 3- und 4 Räumen,2014,23 Allach - Untermenzing,50,85,170,Genehmigte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 3- und 4 Räumen,2014,24 Feldmoching - Hasenbergl,34.8,115,330,Genehmigte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 3- und 4 Räumen,2014,25 Laim,68.8,154,224,Genehmigte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 3- und 4 Räumen,2013,Stadt München,53.4,3257,6100,Genehmigte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 3- und 4 Räumen,2013,01 Altstadt - Lehel,85.7,12,14,Genehmigte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 3- und 4 Räumen,2013,02 Ludwigsvorstadt - Isarvorstadt,54.9,39,71,Genehmigte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 3- und 4 Räumen,2013,03 Maxvorstadt,19.4,6,31,Genehmigte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 3- und 4 Räumen,2013,04 Schwabing - West,50.8,241,474,Genehmigte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 3- und 4 Räumen,2013,05 Au - Haidhausen,67.3,35,52,Genehmigte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 3- und 4 Räumen,2013,06 Sendling,29.8,50,168,Genehmigte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 3- und 4 Räumen,2013,07 Sendling - Westpark,58.9,320,543,Genehmigte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 3- und 4 Räumen,2013,08 Schwanthalerhöhe,100,2,2,Genehmigte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 3- und 4 Räumen,2013,09 Neuhausen - Nymphenburg,46.1,101,219,Genehmigte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 3- und 4 Räumen,2013,10 Moosach,53.9,62,115,Genehmigte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 3- und 4 Räumen,2013,11 Milbertshofen - Am Hart,60.2,103,171,Genehmigte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 3- und 4 Räumen,2013,12 Schwabing - Freimann,47.4,201,424,Genehmigte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 3- und 4 Räumen,2013,13 Bogenhausen,47.6,140,294,Genehmigte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 3- und 4 Räumen,2013,14 Berg am Laim,61.5,192,312,Genehmigte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 3- und 4 Räumen,2013,15 Trudering - Riem,55.6,224,403,Genehmigte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 3- und 4 Räumen,2013,16 Ramersdorf - Perlach,41.6,200,481,Genehmigte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 3- und 4 Räumen,2013,17 Obergiesing - Fasangarten,58.6,510,871,Genehmigte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 3- und 4 Räumen,2013,18 Untergiesing - Harlaching,76,76,100,Genehmigte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 3- und 4 Räumen,2013,19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln,66.2,351,530,Genehmigte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 3- und 4 Räumen,2013,20 Hadern,52.7,49,93,Genehmigte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 3- und 4 Räumen,2013,21 Pasing - Obermenzing,48.3,130,269,Genehmigte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 3- und 4 Räumen,2013,22 Aubing - Lochhausen - Langwied,46.2,36,78,Genehmigte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 3- und 4 Räumen,2013,23 Allach - Untermenzing,34.1,46,135,Genehmigte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 3- und 4 Räumen,2013,24 Feldmoching - Hasenbergl,51,102,200,Genehmigte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 3- und 4 Räumen,2013,25 Laim,58,29,50,Genehmigte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2017,Stadt München,9.4,1116,11910,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2017,01 Altstadt - Lehel,2.4,1,41,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2017,02 Ludwigsvorstadt - Isarvorstadt,3.4,5,148,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2017,03 Maxvorstadt,2.7,5,182,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2017,04 Schwabing - West,4.1,9,221,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2017,05 Au - Haidhausen,1.5,7,472,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2017,06 Sendling,0,0,316,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2017,07 Sendling - Westpark,16.7,20,120,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2017,08 Schwanthalerhöhe,0,0,63,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2017,09 Neuhausen - Nymphenburg,8.2,33,403,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2017,10 Moosach,9.7,51,527,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2017,11 Milbertshofen - Am Hart,4.2,29,696,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2017,12 Schwabing - Freimann,12.4,57,461,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2017,13 Bogenhausen,13.9,161,1159,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2017,14 Berg am Laim,7,10,142,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2017,15 Trudering - Riem,18,71,394,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2017,16 Ramersdorf - Perlach,10.6,133,1257,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2017,17 Obergiesing - Fasangarten,6.5,24,369,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2017,18 Untergiesing - Harlaching,17.6,30,170,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2017,19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln,7.9,104,1312,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2017,20 Hadern,9.7,46,474,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2017,21 Pasing - Obermenzing,7.7,97,1260,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2017,22 Aubing - Lochhausen - Langwied,11,94,851,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2017,23 Allach - Untermenzing,15.7,86,548,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2017,24 Feldmoching - Hasenbergl,12.2,35,288,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2017,25 Laim,22.2,8,36,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2016,Stadt München,12.4,1069,8650,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2016,01 Altstadt - Lehel,3.6,1,28,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2016,02 Ludwigsvorstadt - Isarvorstadt,9.7,39,404,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2016,03 Maxvorstadt,0.7,1,137,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2016,04 Schwabing - West,8.9,5,56,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2016,05 Au - Haidhausen,3.9,2,51,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2016,06 Sendling,2,4,199,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2016,07 Sendling - Westpark,11.3,37,328,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2016,08 Schwanthalerhöhe,0,0,8,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2016,09 Neuhausen - Nymphenburg,6.6,49,742,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2016,10 Moosach,13.4,29,216,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2016,11 Milbertshofen - Am Hart,31.9,65,204,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2016,12 Schwabing - Freimann,6.1,55,901,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2016,13 Bogenhausen,10.7,52,487,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2016,14 Berg am Laim,28.2,71,252,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2016,15 Trudering - Riem,26.6,91,342,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2016,16 Ramersdorf - Perlach,11.1,104,940,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2016,17 Obergiesing - Fasangarten,30,3,10,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2016,18 Untergiesing - Harlaching,28.2,44,156,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2016,19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln,7.1,58,816,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2016,20 Hadern,28.7,54,188,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2016,21 Pasing - Obermenzing,11.8,121,1028,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2016,22 Aubing - Lochhausen - Langwied,6.8,46,675,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2016,23 Allach - Untermenzing,45,50,111,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen mit 5 Räumen und mehr,2016,24 Feldmoching - Hasenbergl,42.9,78,182,Genehmigte Wohnungen mit 5 Räumen und mehr (einschließlich Küche),Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
